Index,Id,Name,Sex,Age,Height,Weight,NOC
475,1081,Alessia Afi Dipol,F,18,168,58,TOG
476,1081,Alessia Afi Dipol,F,18,168,58,TOG
477,1083,Gharib Afifi,M,NA,NA,NA,EGY
478,1088,"Olabisi ""Bisi"" Afolabi",F,20,180,62,NGR
479,1088,"Olabisi ""Bisi"" Afolabi",F,20,180,62,NGR
480,1088,"Olabisi ""Bisi"" Afolabi",F,24,180,62,NGR
481,1088,"Olabisi ""Bisi"" Afolabi",F,24,180,62,NGR
482,1089,Vladimir Afonin,M,24,189,67,URS
483,1096,Hannah Afriyie,F,20,165,52,GHA
484,1096,Hannah Afriyie,F,20,165,52,GHA
485,1100,Ibrahim Afsharpour,M,21,NA,NA,IRI
486,1103,Muhammad Afzal,M,21,184,69,PAK
487,1103,Muhammad Afzal,M,21,184,69,PAK
488,1103,Muhammad Afzal,M,21,184,69,PAK
489,1106,Karim El-Husseini Aga Khan,M,27,NA,NA,IRI
490,1106,Karim El-Husseini Aga Khan,M,27,NA,NA,IRI
491,1106,Karim El-Husseini Aga Khan,M,27,NA,NA,IRI
492,1117,Gennady Mikhaylovich Agapov,M,30,181,76,URS
493,1117,Gennady Mikhaylovich Agapov,M,34,181,76,URS
494,1120,"Steven Kirwan ""Steve"" Agar",M,28,182,72,DMA
495,1123,Arthure Agathine,M,19,180,72,SEY
496,1128,Gladstone Agbamu,M,27,179,74,NGR
497,1129,Leopold Agbazo,M,27,159,54,BEN
498,1130,Ajayi Agbebaku,M,29,185,80,NGR
499,1133,Sonya Agbssi,F,19,167,66,BEN
500,1135,Francis Agbo,M,22,184,66,FRA
501,1141,Franco Agentho,M,22,NA,60,UGA
502,1152,Khoudir Aggoune,M,23,175,66,ALG
503,1160,Nasser Aghaie,M,20,160,51,IRI
504,1161,Emanoul B. Aghasi (Agassian-),M,17,NA,NA,IRI
505,1161,Emanoul B. Aghasi (Agassian-),M,21,NA,NA,IRI
506,1162,Levon Aghasyan,M,21,193,75,ARM
507,1164,Naroa Agirre Kamio,F,25,177,63,ESP
508,1164,Naroa Agirre Kamio,F,29,177,63,ESP
509,1170,Aurlien Agnan,M,22,171,62,BEN
510,1172,Marysette Agnel,F,25,NA,NA,FRA
511,1172,Marysette Agnel,F,25,NA,NA,FRA
512,1172,Marysette Agnel,F,25,NA,NA,FRA
513,1172,Marysette Agnel,F,29,NA,NA,FRA
514,1172,Marysette Agnel,F,29,NA,NA,FRA
515,1172,Marysette Agnel,F,29,NA,NA,FRA
516,1180,Marc Agosta,M,36,173,60,LUX
517,1182,Pedro Emanuel Costa Agostinho,M,23,174,64,POR
518,1182,Pedro Emanuel Costa Agostinho,M,23,174,64,POR
519,1182,Pedro Emanuel Costa Agostinho,M,27,174,64,POR
520,1185,"Michael George Raymond ""Mike"" Agostini",M,21,171,66,TTO
521,1185,"Michael George Raymond ""Mike"" Agostini",M,21,171,66,TTO
522,1187,"Andrew ""Andy"" Agosto",M,18,NA,51,PUR
523,1204,Lindy Brigitte Agricole (Leveau-),F,34,175,70,SEY
524,1207,Georgios Agrimanakis,M,27,173,64,GRE
525,1209,Laura Agront Snchez-Pimion (-Hobbs),F,19,179,57,PUR
526,1214,Eric Agueh,M,24,180,72,BEN
527,1214,Eric Agueh,M,24,180,72,BEN
528,1218,Pedro Luciano Agero Ceballos,M,19,165,60,ARG
529,1223,Anoumou Aguiar,M,23,172,67,TOG
530,1227,Rubn Humberto Aguiar,M,28,167,64,ARG
531,1230,Barry Aguibou,M,29,171,51,GUI
532,1233,Alberto Martn Aguilar Surez,M,27,194,80,VEN
533,1234,Alessandra Aguilar Morn,F,30,165,50,ESP
534,1234,Alessandra Aguilar Morn,F,34,165,50,ESP
535,1234,Alessandra Aguilar Morn,F,38,165,50,ESP
536,1242,Evelis Jazmin Aguilar Torres,F,23,173,64,COL
537,1245,Fernando Aguilar Camacho,M,26,178,64,ESP
538,1245,Fernando Aguilar Camacho,M,26,178,64,ESP
539,1246,Florencio Aguilar Mejia,M,24,168,62,PAN
540,1246,Florencio Aguilar Mejia,M,32,168,62,PAN
541,1249,Jos Aguilar Pulsn,M,20,173,64,CUB
542,1250,Juan Aguilar,M,21,174,75,ARG
543,1258,Michael Aguilar,M,24,178,77,BIZ
544,1260,Domingo Omar Aguilar Cardenas,M,24,171,62,CHI
545,1260,Domingo Omar Aguilar Cardenas,M,24,171,62,CHI
546,1260,Domingo Omar Aguilar Cardenas,M,24,171,62,CHI
547,1260,Domingo Omar Aguilar Cardenas,M,28,171,62,CHI
548,1265,Yulenmis Aguilar Martnez,F,20,165,66,CUB
549,1268,Esteban Aguilera Leiva,M,18,169,60,CUB
550,1269,Jessica Carolina Aguilera Aguilera,F,23,167,57,NCA
551,1270,Jorge Luis Aguilera Ruiz,M,26,172,64,CUB
552,1272,Yosvany Aguilera Zamora,M,21,163,54,CUB
553,1272,Yosvany Aguilera Zamora,M,25,163,54,CUB
554,1280,Facundo Aguirre,M,20,182,78,ARG
555,1282,Gustavo Hernando Aguirre,M,23,185,75,ARG
556,1285,Jorge S. Aguirre Martin,M,NA,NA,NA,MEX
557,1285,Jorge S. Aguirre Martin,M,NA,NA,NA,MEX
558,1294,William Duilio Aguirre Villavicencio,M,29,173,65,NCA
559,1294,William Duilio Aguirre Villavicencio,M,33,173,65,NCA
560,1306,Lameck Aguta Orero,M,24,173,59,KEN
561,1307,Albert Agyemang,M,18,169,70,GHA
562,1307,Albert Agyemang,M,18,169,70,GHA
563,1307,Albert Agyemang,M,22,169,70,GHA
564,1309,Francis Keita Agyepong,M,27,179,73,GBR
565,1309,Francis Keita Agyepong,M,31,179,73,GBR
566,1310,"Jacqueline Nana A. D. ""Jackie"" Agyepong",F,23,172,63,GBR
567,1310,"Jacqueline Nana A. D. ""Jackie"" Agyepong",F,27,172,63,GBR
568,1311,"Nicholas Mark ""Nick"" A'Hern",M,23,169,61,AUS
569,1311,"Nicholas Mark ""Nick"" A'Hern",M,27,169,61,AUS
570,1311,"Nicholas Mark ""Nick"" A'Hern",M,31,169,61,AUS
571,1316,Feta Ahamada,F,21,160,50,COM
572,1316,Feta Ahamada,F,25,160,50,COM
573,1318,Joseph Ahanda,M,20,160,54,CMR
574,1319,Clarice Ahanotu,F,25,165,51,NGR
575,1320,Kelsie Ahbe,F,25,170,63,CAN
576,1326,"Michael Kofi ""Mike"" Ahey",M,24,196,72,GHA
577,1326,"Michael Kofi ""Mike"" Ahey",M,24,196,72,GHA
578,1326,"Michael Kofi ""Mike"" Ahey",M,24,196,72,GHA
579,1326,"Michael Kofi ""Mike"" Ahey",M,28,196,72,GHA
580,1326,"Michael Kofi ""Mike"" Ahey",M,28,196,72,GHA
581,1326,"Michael Kofi ""Mike"" Ahey",M,28,196,72,GHA
582,1326,"Michael Kofi ""Mike"" Ahey",M,32,196,72,GHA
583,1328,Stephen Dotse Koblah Ahialey,M,22,NA,NA,GHA
584,1329,Lahcen Ahidous,M,19,188,84,MAR
585,1329,Lahcen Ahidous,M,23,188,84,MAR
586,1338,Erik Torsten Ahldn,M,24,182,67,SWE
587,1345,"Maria ""Ria"" Ahlers (-Steenpaal)",F,18,187,68,NED
588,1345,"Maria ""Ria"" Ahlers (-Steenpaal)",F,21,187,68,NED
589,1352,Nils Bertil Ahlin,M,21,NA,NA,SWE
590,1358,Kerstin Lucia Ahlqvist (-Winnberg),F,24,NA,NA,SWE
591,1358,Kerstin Lucia Ahlqvist (-Winnberg),F,24,NA,NA,SWE
592,1365,Gustav Rune hlund,M,26,NA,NA,SWE
593,1365,Gustav Rune hlund,M,26,NA,NA,SWE
594,1368,Bashir Ahmad,M,21,175,65,PAK
595,1371,Maqsood Ahmad,M,23,178,60,PAK
596,1373,Ramli Ahmad,M,19,175,67,MAS
597,1373,Ramli Ahmad,M,19,175,67,MAS
598,1378,Arne Per hman,M,23,176,64,SWE
599,1378,Arne Per hman,M,23,176,64,SWE
600,1378,Arne Per hman,M,27,176,64,SWE
601,1383,Abdul Lahij Ahmed,M,NA,175,55,SOM
602,1384,Abdullah Ali Ahmed,M,26,181,73,LBA
603,1384,Abdullah Ali Ahmed,M,26,181,73,LBA
604,1390,Azneem Ahmed,M,23,169,65,MDV
605,1405,Mohammed Ahmed,M,21,182,56,CAN
606,1405,Mohammed Ahmed,M,25,182,56,CAN
607,1405,Mohammed Ahmed,M,25,182,56,CAN
608,1416,Shamha Ahmed,F,18,150,42,MDV
609,1418,Sohail Ahmed,M,25,174,57,PAK
610,1419,Zemzem Ahmed Deko,F,23,170,53,ETH
611,1420,Ehab Fuad Ahmed Nagi,M,20,175,65,YMD
612,1421,Masbah Ahmmed,M,21,NA,NA,BAN
613,1426,Aimo Antero Aho,M,29,186,91.5,FIN
614,1427,Matti Olavi Aho,M,26,181,82.5,FIN
615,1429,Pascal Aho,M,NA,NA,NA,BEN
616,1429,Pascal Aho,M,NA,NA,NA,BEN
617,1431,Viljo Johannes Aho,M,27,174,68.5,FIN
618,1434,Kouame Calixte Aholou,M,21,174,65,TOG
619,1438,Odile Ahouanwanou,F,21,178,71,BEN
620,1439,Murielle Ahour,F,24,165,58,CIV
621,1439,Murielle Ahour,F,24,165,58,CIV
622,1439,Murielle Ahour,F,28,165,58,CIV
623,1439,Murielle Ahour,F,28,165,58,CIV
624,1441,Erich Ahrendt,M,27,174,81,GER
625,1447,Marlene Ahrens Ostertag (-Ebensperger),F,23,176,70,CHI
626,1447,Marlene Ahrens Ostertag (-Ebensperger),F,27,176,70,CHI
627,1454,Gustav Edgar Trner hsman,M,25,NA,NA,SWE
628,1455,Neha Ahuja,F,24,162,54,IND
629,1455,Neha Ahuja,F,24,162,54,IND
630,1459,Ren Ahumada Rodrguez,M,NA,NA,NA,MEX
631,1459,Ren Ahumada Rodrguez,M,NA,NA,NA,MEX
632,1462,Michelle-Lee Raquel Ahye,F,20,160,64,TTO
633,1462,Michelle-Lee Raquel Ahye,F,20,160,64,TTO
634,1462,Michelle-Lee Raquel Ahye,F,24,160,64,TTO
635,1462,Michelle-Lee Raquel Ahye,F,24,160,64,TTO
636,1462,Michelle-Lee Raquel Ahye,F,24,160,64,TTO
637,1474,Chrif Baba Aidara,M,24,177,70,MTN
638,1474,Chrif Baba Aidara,M,28,177,70,MTN
639,1476,Mehdi Aidet,M,26,172,65,ALG
640,1476,Mehdi Aidet,M,26,172,65,ALG
641,1476,Mehdi Aidet,M,30,172,65,ALG
642,1477,Neringa Aidietyt,F,29,177,60,LTU
643,1477,Neringa Aidietyt,F,33,177,60,LTU
644,1482,"Ingeborg ""Inge"" Aigner (-Weichert)",F,21,172,67,AUT
645,1482,"Ingeborg ""Inge"" Aigner (-Weichert)",F,21,172,67,AUT
646,1482,"Ingeborg ""Inge"" Aigner (-Weichert)",F,21,172,67,AUT
647,1482,"Ingeborg ""Inge"" Aigner (-Weichert)",F,25,172,67,AUT
648,1486,Kerstin Monika ij (-Lenndin),F,24,166,63,SWE
649,1486,Kerstin Monika ij (-Lenndin),F,24,166,63,SWE
650,1488,Harry Leslie Aikines-Aryeetey,M,27,180,87,GBR
651,1491,Alessandro Aimar,M,25,178,68,ITA
652,1491,Alessandro Aimar,M,29,178,68,ITA
653,1511,Michael Christopher Aish,M,24,175,60,NZL
654,1511,Michael Christopher Aish,M,28,175,60,NZL
655,1513,Nicolas Assat,M,24,175,61,FRA
656,1517,Hamid Ait Bighrade,M,28,164,54,MAR
657,1520,Miloud Ait Hammi,M,26,178,69,MAR
658,1521,"Amina ""Mina"" At Hammou",F,22,166,52,MAR
659,1521,"Amina ""Mina"" At Hammou",F,26,166,52,MAR
660,1522,Seltana At Hammou,F,24,163,48,MAR
661,1524,Ahmed Ait Moulay,M,19,NA,NA,MAR
662,1524,Ahmed Ait Moulay,M,19,NA,NA,MAR
663,1524,Ahmed Ait Moulay,M,23,NA,NA,MAR
664,1524,Ahmed Ait Moulay,M,23,NA,NA,MAR
665,1527,Souad At Salem (-Mahour-Bacha),F,25,158,50,ALG
666,1527,Souad At Salem (-Mahour-Bacha),F,25,158,50,ALG
667,1527,Souad At Salem (-Mahour-Bacha),F,29,158,50,ALG
668,1527,Souad At Salem (-Mahour-Bacha),F,33,158,50,ALG
669,1527,Souad At Salem (-Mahour-Bacha),F,37,158,50,ALG
670,1528,Brahim Ait Sibrahim,M,17,NA,NA,MAR
671,1528,Brahim Ait Sibrahim,M,17,NA,NA,MAR
672,1528,Brahim Ait Sibrahim,M,25,NA,NA,MAR
673,1528,Brahim Ait Sibrahim,M,25,NA,NA,MAR
674,1528,Brahim Ait Sibrahim,M,25,NA,NA,MAR
675,1539,Marina Aleksandrovna Aitova (Korzhova-),F,21,177,58,KAZ
676,1539,Marina Aleksandrovna Aitova (Korzhova-),F,25,177,58,KAZ
677,1547,Edward Alabi Ajado,M,23,NA,NA,NGR
678,1547,Edward Alabi Ajado,M,23,NA,NA,NGR
679,1547,Edward Alabi Ajado,M,27,NA,NA,NGR
680,1547,Edward Alabi Ajado,M,27,NA,NA,NGR
681,1548,Efe Ajagba,M,22,190,NA,NGR
682,1555,Geard Ajetovi,M,19,170,67,SCG
683,1557,Naasan Ajjoub,M,19,172,91,SYR
684,1557,Naasan Ajjoub,M,23,172,91,SYR
685,1559,Zita Ajkler,F,25,170,56,HUN
686,1559,Zita Ajkler,F,29,170,56,HUN
687,1561,Mobolade Abimbola Ajomale,M,20,180,62,CAN
688,1562,Olusegun Ajose,M,20,165,63,NGR
689,1563,Benedicta Ajudua,F,20,155,57,NGR
690,1564,Chioma Ajunwa (-Opara),F,24,164,57,NGR
691,1564,Chioma Ajunwa (-Opara),F,24,164,57,NGR
692,1564,Chioma Ajunwa (-Opara),F,24,164,57,NGR
693,1567,Yukiko Akaba,F,28,158,43,JPN
694,1567,Yukiko Akaba,F,28,158,43,JPN
695,1568,William Michael Jeffrey Akabi-Davis,M,17,187,58,SLE
696,1568,William Michael Jeffrey Akabi-Davis,M,17,187,58,SLE
697,1568,William Michael Jeffrey Akabi-Davis,M,17,187,58,SLE
698,1569,Kriss Kezie Uche Chukwu Duru Akabusi,M,25,185,81,GBR
699,1569,Kriss Kezie Uche Chukwu Duru Akabusi,M,25,185,81,GBR
700,1569,Kriss Kezie Uche Chukwu Duru Akabusi,M,29,185,81,GBR
701,1569,Kriss Kezie Uche Chukwu Duru Akabusi,M,29,185,81,GBR
702,1569,Kriss Kezie Uche Chukwu Duru Akabusi,M,33,185,81,GBR
703,1569,Kriss Kezie Uche Chukwu Duru Akabusi,M,33,185,81,GBR
704,1572,Kanji Akagi,M,23,NA,NA,JPN
705,1572,Kanji Akagi,M,23,NA,NA,JPN
706,1572,Kanji Akagi,M,23,NA,NA,JPN
707,1572,Kanji Akagi,M,23,NA,NA,JPN
708,1575,Stella Akakpo,F,22,166,60,FRA
709,1577,Muideen Akanji,M,20,NA,75,NGR
710,1585,Taju Akay,M,22,194,81,GHA
711,1597,smail Akay,M,26,178,61,TUR
712,1597,smail Akay,M,30,178,61,TUR
713,1599,Meryem (Mirriam Jepchirchir-) Akda (Mayo-),F,23,171,51,TUR
714,1600,Tark Langat Akda,M,24,176,60,TUR
715,1600,Tark Langat Akda,M,28,176,60,TUR
716,1606,Patsy Serafina Akeli,F,25,175,89,SAM
717,1606,Patsy Serafina Akeli,F,29,175,89,SAM
718,1635,Avni Akgn,M,NA,NA,NA,TUR
719,1638,Joseph Mukuku Akhasamba,M,25,183,80,KEN
720,1638,Joseph Mukuku Akhasamba,M,29,183,80,KEN
721,1647,Murodzhon Kakharovich Akhmadaliyev,M,21,165,56,UZB
722,1656,Sofia Akhmeteli,F,16,163,59,GEO
723,1656,Sofia Akhmeteli,F,20,163,59,GEO
724,1656,Sofia Akhmeteli,F,20,163,59,GEO
725,1658,Rustam Fahimovych Akhmetov,M,22,185,74,URS
726,1660,Nataliya Akhrimenko (-Petrova),F,25,184,90,URS
727,1660,Nataliya Akhrimenko (-Petrova),F,33,184,90,URS
728,1666,Shabana Akhtar,F,24,160,51,PAK
729,1669,Allan Akia,M,23,168,66,PNG
730,1673,John Akii-Bua,M,22,188,77,UGA
731,1673,John Akii-Bua,M,30,188,77,UGA
732,1673,John Akii-Bua,M,30,188,77,UGA
733,1674,Edward Akika,M,23,176,66,NGR
734,1680,Oyeronke Akindele,F,22,166,55,NGR
735,1680,Oyeronke Akindele,F,22,166,55,NGR
736,1680,Oyeronke Akindele,F,22,166,55,NGR
737,1682,Morolake Akinosun,F,22,163,61,USA
738,1684,"Omolade ""Lade"" Akinremi",F,21,158,60,NGR
739,1686,Henry Adetokunboh Akinwande,M,22,196,91,GBR
740,1688,Mary Akinyemi (-Akinkuowo),F,25,168,62,NGR
741,1688,Mary Akinyemi (-Akinkuowo),F,25,168,62,NGR
742,1695,Lahcen Samsam Akka,M,22,195,120,MAR
743,1695,Lahcen Samsam Akka,M,30,195,120,MAR
744,1696,Malika Al-Akkaoui,F,24,160,49,MAR
745,1696,Malika Al-Akkaoui,F,28,160,49,MAR
746,1696,Malika Al-Akkaoui,F,28,160,49,MAR
747,1697,Halil Akka,M,25,175,58,TUR
748,1697,Halil Akka,M,33,175,58,TUR
749,1702,Eric Akogyiram,M,19,170,68,GHA
750,1702,Eric Akogyiram,M,23,170,68,GHA
751,1702,Eric Akogyiram,M,23,170,68,GHA
752,1703,Ayewoubo Akomatsri,M,24,168,54,TOG
753,1704,Alego Akomi,M,NA,NA,NA,SUD
754,1705,Boay Akonay,M,18,168,62,TAN
755,1707,Aulis Juhani Akonniemi,M,25,184,100,FIN
756,1710,Balkrishan Akotkar,M,27,171,57,IND
757,1711,Kossi Casimir Akoto,M,23,167,73,TOG
758,1711,Kossi Casimir Akoto,M,23,167,73,TOG
759,1711,Kossi Casimir Akoto,M,27,167,73,TOG
760,1711,Kossi Casimir Akoto,M,27,167,73,TOG
761,1712,Mavis Akoto,F,22,148,49,GHA
762,1714,Ime Akpan,F,24,165,50,NGR
763,1715,"Solomon Sunday Osayande ""Sonny Ba"" Akpata",M,27,185,72,NGR
764,1719,Maria Helene Akraka (-Henriksson),F,26,170,55,SWE
765,1720,Smart Ekiyegha-Akraka,M,26,170,64,NGR
766,1732,Liudmyla Vasylivna Aksenova (Shapovalova-),F,29,165,58,URS
767,1732,Liudmyla Vasylivna Aksenova (Shapovalova-),F,29,165,58,URS
768,1733,Merey Akshalov,M,20,179,60,KAZ
769,1734,Aleksandr Timofeyevich Aksinin,M,21,173,67,URS
770,1734,Aleksandr Timofeyevich Aksinin,M,21,173,67,URS
771,1734,Aleksandr Timofeyevich Aksinin,M,25,173,67,URS
772,1734,Aleksandr Timofeyevich Aksinin,M,25,173,67,URS
773,1735,Viktor Aksonov,M,23,185,79,URS
774,1738,Semra Aksu (-Bayan),F,22,184,75,TUR
775,1738,Semra Aksu (-Bayan),F,22,184,75,TUR
776,1738,Semra Aksu (-Bayan),F,22,184,75,TUR
777,1738,Semra Aksu (-Bayan),F,26,184,75,TUR
778,1739,Kemal Aksur,M,24,NA,NA,TUR
779,1739,Kemal Aksur,M,24,NA,NA,TUR
780,1739,Kemal Aksur,M,24,NA,NA,TUR
781,1747,Hseyin Akta,M,27,175,63,TUR
782,1747,Hseyin Akta,M,35,175,63,TUR
783,1748,Serap Akta,F,24,165,46,TUR
784,1748,Serap Akta,F,28,165,46,TUR
785,1749,Shirin Akter,F,21,159,50,BAN
786,1752,Yuliya Yurivna Akulenko,F,27,173,53,UKR
787,1756,Kozu Akutsu,M,27,162,51,JPN
788,1757,Noah Akwu,M,21,160,74,NGR
789,1759,Hasan Al,M,24,173,67,DEN
790,1761,Mohamed Al Moukdad,M,NA,NA,NA,LIB
791,1762,Naser Al Shami,M,22,187,81,SYR
792,1764,Kamil Al-Abbasi,M,26,183,77,KSA
793,1764,Kamil Al-Abbasi,M,26,183,77,KSA
794,1765,Abdul Rahman Hassan Al-Abdullah,M,18,178,65,QAT
795,1767,Jamal Al-Abdullah Sulaiman Sultan,M,NA,170,65,QAT
796,1767,Jamal Al-Abdullah Sulaiman Sultan,M,NA,170,65,QAT
797,1768,Sami Juma Sulaiman Al-Abdullah,M,25,174,65,QAT
798,1768,Sami Juma Sulaiman Al-Abdullah,M,29,174,65,QAT
799,1771,Saeed Ali Al-Adhreai,M,21,171,64,YEM
800,1775,Salem Mouled Musa'id Al-Ahmadi,M,26,185,75,KSA
801,1775,Salem Mouled Musa'id Al-Ahmadi,M,31,185,75,KSA
802,1775,Salem Mouled Musa'id Al-Ahmadi,M,34,185,75,KSA
803,1777,Abbas Murshid Al-Aibi,M,NA,168,67,IRQ
804,1778,Abdullah Azzan Al-Akbary,M,18,183,70,OMA
805,1779,Abdullah Sulaiman Al-Akbary,M,23,180,75,OMA
806,1779,Abdullah Sulaiman Al-Akbary,M,23,180,75,OMA
807,1780,Mazoon Khalfan Saleh Al-Alawi,F,18,182,NA,OMA
808,1783,Abdul Azim Mohamed Al-Aliwat,M,21,155,NA,KSA
809,1784,Rashid Saad Riyadh Al-Ameeri,M,25,177,125,BRN
810,1786,Ali Ahmed Al-Amri,M,23,155,51,KSA
811,1786,Ali Ahmed Al-Amri,M,27,155,51,KSA
812,1787,Tariq Ahmed Al-Amri,M,25,165,49,KSA
813,1789,Abdullah Mohamed Amer Al-Anbari,M,22,170,60,OMA
814,1803,Ahmed Mahmoud Al-Assiri,M,24,180,72,KSA
815,1803,Ahmed Mahmoud Al-Assiri,M,24,180,72,KSA
816,1804,Mohamed Juma Al-Aswad Al-Makhoun,M,20,180,80,UAE
817,1811,Abdul Kareem Salah Al-Awad,M,22,170,63,KUW
818,1811,Abdul Kareem Salah Al-Awad,M,22,170,63,KUW
819,1817,Mohamed Mutlaq Khalaf Al-Azemi,M,22,178,64,KUW
820,1817,Mohamed Mutlaq Khalaf Al-Azemi,M,26,178,64,KUW
821,1817,Mohamed Mutlaq Khalaf Al-Azemi,M,30,178,64,KUW
822,1818,Musayed Ayed Al-Azimi,M,31,NA,NA,KUW
823,1819,Bilal Said Mabrouk Al-Azma,M,17,171,68,KSA
824,1819,Bilal Said Mabrouk Al-Azma,M,17,171,68,KSA
825,1825,Ali Mohamed Al-Balooshi,M,17,180,60,UAE
826,1827,Mansour Ayoub Al-Baloushi,M,20,175,65,OMA
827,1827,Mansour Ayoub Al-Baloushi,M,20,175,65,OMA
828,1828,Ali Al-Baluchi,M,29,NA,NA,KUW
829,1830,Abdullah Salim Al-Barwani,M,NA,161,65,OMA
830,1833,Waleed Saleh Al-Bekheet,M,23,190,98,KUW
831,1833,Waleed Saleh Al-Bekheet,M,27,190,98,KUW
832,1836,Hamdan Awdah Al-Bishi,M,19,180,70,KSA
833,1836,Hamdan Awdah Al-Bishi,M,19,180,70,KSA
834,1836,Hamdan Awdah Al-Bishi,M,23,180,70,KSA
835,1837,Hamed Hamadan Al-Bishi,M,18,170,70,KSA
836,1839,Mohamed Fahd Al-Bishi,M,23,160,52,KSA
837,1839,Mohamed Fahd Al-Bishi,M,23,160,52,KSA
838,1840,Mohamed Hamed Al-Bishi,M,20,170,65,KSA
839,1840,Mohamed Hamed Al-Bishi,M,20,170,65,KSA
840,1840,Mohamed Hamed Al-Bishi,M,24,170,65,KSA
841,1841,Saad Shetwy Al-Bishi,M,23,195,122,KSA
842,1844,Mohamed Al-Bouhairi,M,24,183,69,KSA
843,1845,Fadwa Al-Bouza,F,18,173,58,SYR
844,1853,Abdal Salam Al-Dabaji,M,25,176,64,PLE
845,1855,Hamoud Abdallah Said Al-Dalhami,M,28,172,65,OMA
846,1855,Hamoud Abdallah Said Al-Dalhami,M,32,172,65,OMA
847,1856,Sultan Mubarak M. Al-Dawoodi,M,23,192,86,KSA
848,1856,Sultan Mubarak M. Al-Dawoodi,M,27,192,86,KSA
849,1856,Sultan Mubarak M. Al-Dawoodi,M,31,192,86,KSA
850,1857,Ramy Abdelhadi Al-Deeb,M,23,180,75,PLE
851,1864,Abdullah Hussein Al-Dosari,M,23,165,54,BRN
852,1864,Abdullah Hussein Al-Dosari,M,27,165,54,BRN
853,1864,Abdullah Hussein Al-Dosari,M,27,165,54,BRN
854,1866,Hamad Mubarak Al-Dosari,M,18,179,73,QAT
855,1870,Mohamed Barak Al-Dosari,M,27,160,59,KSA
856,1870,Mohamed Barak Al-Dosari,M,27,160,59,KSA
857,1870,Mohamed Barak Al-Dosari,M,30,160,59,KSA
858,1871,Mohamed Jaman Al-Dosari,M,26,167,60,KSA
859,1871,Mohamed Jaman Al-Dosari,M,26,167,60,KSA
860,1875,Rashid Shafi Al-Dosari,M,19,198,130,QAT
861,1875,Rashid Shafi Al-Dosari,M,27,198,130,QAT
862,1876,Said Khalil Al-Dosari,M,24,174,72,KSA
863,1876,Said Khalil Al-Dosari,M,24,174,72,KSA
864,1880,Youssef Matouq Al-Dosari,M,26,160,51,KSA
865,1880,Youssef Matouq Al-Dosari,M,26,160,51,KSA
866,1884,Jasem Goma'an Al-Dowaila,M,21,188,75,KUW
867,1884,Jasem Goma'an Al-Dowaila,M,25,188,75,KUW
868,1895,Basma Al-Eshosh,F,26,172,65,JOR
869,1896,Khalid Ahmed Al-Estashi,M,18,155,65,YEM
870,1898,Mouteb Al-Faouri,M,24,178,70,JOR
871,1898,Mouteb Al-Faouri,M,24,178,70,JOR
872,1901,Bahaa Al-Farra,M,21,175,65,PLE
873,1902,Bashir Ali Al-Fellah,M,NA,180,60,LBA
874,1904,Bader Aman Abdul Rahman Al-Fulaij,M,23,168,52,KUW
875,1906,Mostafa Muhammad Hisham Muhammad Salah Abdulhamid Al-Gamel,M,23,191,96,EGY
876,1907,Nabil Mohammed Al-Garbi,M,18,175,65,YEM
877,1909,Mohamad Al-Garni,M,20,179,55,QAT
878,1910,Rakia Al-Gassra,F,21,170,65,BRN
879,1910,Rakia Al-Gassra,F,25,170,65,BRN
880,1912,Abdul Raab Al-Ghadi,M,21,170,65,YAR
881,1913,Ali Saleh Al-Ghadi,M,31,160,54,YAR
882,1913,Ali Saleh Al-Ghadi,M,31,160,54,YAR
883,1920,Sultan Abdulmajeed E. Al-Habshi,M,25,190,92,KSA
884,1922,Shinoona Salah Al-Habsi,F,19,162,60,OMA
885,1923,Sulaiman Juma Obaid Al-Habsi,M,18,165,60,OMA
886,1923,Sulaiman Juma Obaid Al-Habsi,M,18,165,60,OMA
887,1930,Ibrahim M. Al-Hamaidi,M,18,177,68,KSA
888,1932,Hussain Jamaan Al-Hamdah,M,29,NA,NA,KSA
889,1936,Khalil Ahmed Al-Hanahneh,M,24,171,70,JOR
890,1936,Khalil Ahmed Al-Hanahneh,M,28,171,70,JOR
891,1937,Anwar Al-Harazi,M,15,170,69,YAR
892,1942,Mishal Sayed Al-Harbi,M,25,178,72,KUW
893,1943,Dalal Masfir Al-Harith,F,16,160,55,QAT
894,1944,Handhal Mohamed Al-Harithy,M,NA,167,67,OMA
895,1946,Barakat Mubarak Al-Harthi,M,24,173,67,OMA
896,1946,Barakat Mubarak Al-Harthi,M,28,173,67,OMA
897,1953,Mohamed Amour Salah Al-Hashimi,M,19,170,60,OMA
898,1953,Mohamed Amour Salah Al-Hashimi,M,19,170,60,OMA
899,1954,Mahmoud Awad Sress Al-Hasini,M,25,185,67,JOR
900,1954,Mahmoud Awad Sress Al-Hasini,M,25,185,67,JOR
901,1956,Mariam Mohamed Hadj Al-Hilli,F,16,NA,45,BRN
902,1959,Mohamed Abdullah Salim Al-Houti,M,23,172,69,OMA
903,1959,Mohamed Abdullah Salim Al-Houti,M,28,172,69,OMA
904,1959,Mohamed Abdullah Salim Al-Houti,M,28,172,69,OMA
905,1968,Ahmed H. Al-Imam,M,18,178,68,QAT
906,1971,Ali Saleh Al-Jadani,M,23,180,85,KSA
907,1974,Nazzar Al-Jamali,M,NA,178,68,IRQ
